PID,Core Count,Core Clock,Boost Clock,TDP,Series,Microarchitecture,Core Family,Socket,Maximum Supported Memory,ECC Support,Packaging,Includes CPU Cooler,L1 Cache,L2 Cache,L3 Cache,Lithography,Simultaneous Multithreading,Integrated Graphics
16535,2,2,,65,10,9,13,4,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 3 MB,,45,N,
16536,4,2,,95,4,22,34,14,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,45,N,
16537,8,3,4,65,3,5,7,3,128,N,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 12 MB,14,N,
16538,6,2,3,85,16,16,26,10,,Y,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 15 MB,22,Y,
16539,6,2,3,95,16,17,25,11,,Y,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 15 MB,32,Y,
16540,4,3,3,84,3,16,22,6,,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,10
16541,4,3,4,65,30,13,18,0,,N,0,Y,"2 x 96 kB Instruction
4 x 32 kB Data",2 x 1 MB,,28,N,13
16542,4,3,,95,22,24,39,4,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 6 MB,,45,N,
16543,4,3,,69,4,14,19,8,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,22,N,
16544,4,3,4,100,24,15,45,17,,N,0,Y,"2 x 64 kB Instruction
4 x 16 kB Data",2 x 2 MB,,32,N,
16545,4,4,4,95,19,23,50,15,,N,0,Y,"2 x 96 kB Instruction
4 x 16 kB Data",2 x 2 MB,,28,N,13
16546,12,2,4,140,5,10,32,7,128,N,0,N,"12 x 32 kB Instruction
12 x 32 kB Data",12 x 1 MB,1 x 16.5 MB,14,Y,
16547,2,4,,58,11,2,3,1,128,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,Y,1
16548,4,3,3,80,27,16,22,6,,Y,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,N,
16549,4,3,4,71,28,7,11,3,64,Y,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,N,
16550,2,2,,65,17,17,23,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,32,N,16
16551,2,2,,65,10,9,13,4,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 3 MB,,45,N,
16552,2,2,,65,31,27,51,18,,N,0,Y,"2 x 64 kB Instruction
2 x 64 kB Data",2 x 512 kB,,32,N,29
16553,6,3,,150,25,17,38,11,,N,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 15 MB,32,Y,
16554,2,3,,51,6,10,14,3,64,Y,1,N,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,14,Y,8
16555,6,3,4,95,4,5,7,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 12 MB,14,N,
16556,2,2,,65,14,17,23,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,,32,N,16
16557,4,3,3,80,27,10,52,3,64,Y,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,N,
16558,6,3,4,130,25,14,41,11,,N,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 15 MB,22,Y,
16559,4,2,,95,22,24,39,4,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 6 MB,,45,N,
16560,4,2,,65,4,17,23,8,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 256 kB,1 x 6 MB,32,N,15
16561,4,3,3,130,16,17,25,11,,Y,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 10 MB,32,Y,
16562,2,3,,51,6,8,12,3,64,N,1,N,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,14,Y,7
16563,4,3,3,65,4,11,16,6,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,22,N,12
16564,2,3,,51,17,8,12,3,64,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,14,Y,7
16565,2,4,,58,11,2,3,1,128,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,Y,1
16566,4,3,3,65,3,18,53,6,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,Y,30
16567,4,2,,95,21,19,37,12,,N,1,N,"4 x 64 kB Instruction
4 x 64 kB Data",4 x 512 kB,,45,N,
16568,8,3,3,135,16,16,26,10,,Y,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 20 MB,22,Y,
16569,6,3,4,95,4,7,11,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16570,4,3,3,65,15,28,54,15,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 1 MB,,28,N,13
16571,6,3,4,80,28,7,11,3,64,Y,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 12 MB,14,Y,28
16572,4,4,4,88,3,11,16,6,,N,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,10
16573,2,2,,35,17,17,23,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,32,N,16
16574,8,4,4,125,13,15,21,9,,N,0,Y,"4 x 64 kB Instruction
8 x 16 kB Data",4 x 2 MB,1 x 8 MB,32,N,
16575,10,2,3,105,16,16,26,10,,Y,1,N,"10 x 32 kB Instruction
10 x 32 kB Data",10 x 256 kB,1 x 25 MB,22,Y,
16576,4,3,4,140,16,18,24,10,1536,Y,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 10 MB,14,Y,
16577,4,3,4,91,4,8,12,3,64,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,N,7
16578,2,3,,65,17,9,13,4,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 2 MB,,45,N,
16579,2,2,,65,14,9,13,4,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 1 MB,,45,N,
16580,16,2,4,165,5,10,32,7,128,N,0,N,"16 x 32 kB Instruction
16 x 32 kB Data",16 x 1 MB,1 x 22 MB,14,Y,
16581,10,3,3,130,16,14,35,11,,Y,0,N,"10 x 32 kB Instruction
10 x 32 kB Data",10 x 256 kB,1 x 25 MB,22,Y,
16582,2,3,3,65,31,15,45,17,,N,0,Y,"1 x 64 kB Instruction
2 x 16 kB Data",1 x 1 MB,,32,N,31
16583,4,3,3,65,19,23,36,15,,N,0,Y,"2 x 96 kB Instruction
4 x 16 kB Data",2 x 2 MB,,28,N,13
16584,1,1,,20,32,19,55,12,,N,1,N,"1 x 64 kB Instruction
1 x 64 kB Data",1 x 1 MB,,45,N,
16585,12,2,3,115,16,14,35,11,,Y,0,N,"12 x 32 kB Instruction
12 x 32 kB Data",12 x 256 kB,1 x 30 MB,22,Y,
16586,4,3,3,84,3,16,22,6,,N,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,10
16587,2,3,,65,17,9,13,4,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 2 MB,,45,N,
16588,2,2,,35,4,16,22,6,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,22,Y,10
16589,8,3,,125,13,25,43,9,,N,0,Y,"8 x 16 kB Instruction
4 x 64 kB Data",8 x 1 MB,1 x 8 MB,32,N,
16590,8,4,5,220,13,15,21,9,,N,0,Y,"4 x 64 kB Instruction
8 x 16 kB Data",4 x 2 MB,1 x 8 MB,32,N,
16591,8,2,2,95,16,17,25,11,,Y,0,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 16 MB,32,Y,
16592,6,3,4,65,4,7,11,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16593,4,2,3,35,3,8,12,3,64,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,Y,7
16594,4,4,4,112,4,8,27,7,64,N,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,N,
16595,2,3,,55,17,14,19,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,22,N,16
16596,10,2,3,115,16,14,35,11,,Y,0,N,"10 x 32 kB Instruction
10 x 32 kB Data",10 x 256 kB,1 x 25 MB,22,Y,
16597,2,4,,60,6,8,12,3,64,N,0,N,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,Y,7
16598,6,3,,125,26,19,46,12,,N,0,Y,"6 x 64 kB Instruction
6 x 64 kB Data",6 x 512 kB,1 x 6 MB,45,N,
16599,4,3,4,95,19,23,50,15,,N,0,Y,"2 x 96 kB Instruction
4 x 16 kB Data",2 x 2 MB,,28,N,13
16600,12,3,3,160,16,18,24,10,1536,Y,0,N,"12 x 32 kB Instruction
12 x 32 kB Data",12 x 256 kB,1 x 30 MB,14,Y,
16601,10,3,4,165,5,10,32,7,128,N,0,N,"10 x 32 kB Instruction
10 x 32 kB Data",10 x 1 MB,1 x 16.5 MB,14,Y,
16602,2,2,,65,17,17,23,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,32,N,16
16603,4,2,3,45,3,11,16,6,,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,
16604,4,3,3,88,4,11,16,6,,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,22,N,10
16605,4,2,3,35,3,10,14,3,64,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,Y,8
16606,16,3,4,165,5,10,32,7,128,N,1,N,"16 x 32 kB Instruction
16 x 32 kB Data",16 x 1 MB,1 x 22 MB,14,Y,
16607,2,3,,55,6,14,19,8,,N,0,N,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,22,Y,12
16608,10,2,3,115,16,14,35,11,,Y,0,N,"10 x 32 kB Instruction
10 x 32 kB Data",10 x 256 kB,1 x 25 MB,22,Y,
16609,16,2,3,115,33,15,56,19,,N,0,N,"8 x 64 kB Instruction
16 x 16 kB Data",8 x 2 MB,2 x 8 MB,32,N,
16610,4,3,3,80,27,16,22,6,,Y,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,
16611,4,3,3,130,16,14,35,11,,Y,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 10 MB,22,Y,
16612,4,3,3,77,4,14,19,8,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,22,N,14
16613,6,2,,125,26,19,46,12,,N,0,Y,"6 x 64 kB Instruction
6 x 64 kB Data",6 x 512 kB,1 x 6 MB,45,N,
16614,4,3,3,95,15,23,36,15,,N,0,Y,"2 x 96 kB Instruction
4 x 16 kB Data",2 x 2 MB,,28,N,13
16615,14,2,3,120,16,16,26,10,,Y,0,N,"14 x 32 kB Instruction
14 x 32 kB Data",14 x 256 kB,1 x 35 MB,22,Y,
16616,6,3,,130,25,17,38,11,,N,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 15 MB,32,Y,
16617,6,3,4,65,4,7,11,3,128,N,0,Y,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16618,4,2,3,35,4,10,14,3,64,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,N,8
16619,4,3,3,65,4,8,12,3,64,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,N,7
16620,4,3,3,84,4,11,16,6,,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,22,N,10
16621,8,2,3,90,16,16,26,10,,Y,0,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 20 MB,22,Y,
16622,1,2,,45,20,19,55,12,,N,0,Y,"1 x 64 kB Instruction
1 x 64 kB Data",1 x 1 MB,,45,N,
16623,6,2,3,35,4,7,11,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16624,1,1,,35,14,20,30,4,,N,1,N,"1 x 32 kB Instruction
1 x 32 kB Data",1 x 512 kB,,65,N,
16625,2,3,,54,6,16,22,6,,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,22,Y,10
16626,10,1,2,70,16,14,35,11,,Y,1,N,"10 x 32 kB Instruction
10 x 32 kB Data",10 x 256 kB,1 x 25 MB,22,Y,
16627,12,2,3,120,16,16,26,10,,Y,1,N,"12 x 32 kB Instruction
12 x 32 kB Data",12 x 256 kB,1 x 30 MB,22,Y,
16628,4,3,4,95,19,23,36,15,,N,0,Y,"2 x 96 kB Instruction
4 x 16 kB Data",2 x 2 MB,,28,N,13
16629,6,2,3,35,4,7,11,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16630,2,2,,51,14,8,12,3,64,Y,1,N,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 2 MB,14,N,19
16631,4,3,,65,3,14,19,8,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,12
16632,4,3,3,35,6,5,7,3,64,Y,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,N,1
16633,6,1,3,35,4,7,11,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16634,2,3,,35,14,2,3,1,128,N,1,N,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,N,9
16635,2,3,,53,17,11,16,6,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,22,N,16
16636,18,2,3,145,16,18,24,10,1536,Y,0,N,"18 x 32 kB Instruction
18 x 32 kB Data",18 x 256 kB,1 x 45 MB,14,Y,
16637,8,2,4,35,5,5,7,3,128,N,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 16 MB,14,Y,1
16638,2,3,,54,17,16,22,6,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,22,N,16
16639,8,2,3,115,16,17,25,11,,Y,0,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 20 MB,32,Y,
16640,8,3,4,95,1,6,10,0,,N,0,Y,"8 x 64 kB Instruction
8 x 32 kB Data",8 x 512 kB,2 x 8 MB,14,Y,
16641,4,3,3,35,19,13,18,0,,N,0,Y,"2 x 96 kB Instruction
4 x 32 kB Data",2 x 1 MB,,28,N,13
16642,4,3,,95,22,24,39,4,,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 6 MB,,45,N,
16643,4,2,,95,22,24,39,4,,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 2 MB,,45,N,
16644,2,3,,65,31,15,48,17,,N,0,Y,"1 x 64 kB Instruction
2 x 16 kB Data",1 x 1 MB,,32,N,32
16645,2,3,,80,34,19,57,12,,N,1,N,"2 x 64 kB Instruction
2 x 64 kB Data",2 x 512 kB,1 x 6 MB,45,N,
16646,6,3,3,140,16,16,26,10,,Y,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 15 MB,22,Y,
16647,4,2,3,25,27,10,52,3,64,Y,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,Y,
16648,6,3,4,80,28,7,11,3,64,Y,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 12 MB,14,Y,28
16649,4,3,,62,6,7,11,3,64,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,N,1
16650,4,3,3,35,30,13,18,0,,N,0,Y,"2 x 96 kB Instruction
4 x 32 kB Data",2 x 1 MB,,28,N,13
16651,4,2,,95,23,19,42,12,,N,1,N,"4 x 64 kB Instruction
4 x 64 kB Data",4 x 512 kB,1 x 6 MB,45,N,
16652,8,2,3,95,16,17,25,11,,Y,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 20 MB,32,Y,
16653,4,3,3,84,3,16,22,6,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,10
16654,2,3,,35,6,10,14,3,64,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,14,Y,8
16655,8,3,5,65,5,5,7,3,128,N,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 16 MB,14,Y,1
16656,2,3,3,65,12,28,54,15,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 1 MB,,28,N,11
16657,4,3,,65,15,15,45,17,,N,0,Y,"2 x 64 kB Instruction
4 x 16 kB Data",2 x 1 MB,,32,N,25
16658,10,3,4,140,5,10,32,7,128,N,1,N,"10 x 32 kB Instruction
10 x 32 kB Data",10 x 1 MB,1 x 13.75 MB,14,Y,
16659,2,3,,80,34,19,57,12,,N,0,Y,"2 x 64 kB Instruction
2 x 64 kB Data",2 x 512 kB,1 x 6 MB,45,N,
16660,4,2,,65,3,17,23,8,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,32,Y,15
16661,6,3,,130,25,26,49,16,,N,0,Y,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 12 MB,32,Y,
16662,2,3,,65,6,17,23,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,32,Y,17
16663,4,3,,125,23,19,42,12,,N,0,Y,"4 x 64 kB Instruction
4 x 64 kB Data",4 x 512 kB,1 x 6 MB,45,N,
16664,2,3,,51,6,10,14,3,64,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,Y,8
16665,4,4,4,91,6,5,7,3,64,Y,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,N,7
16666,4,3,,65,19,15,45,17,,N,0,Y,"2 x 64 kB Instruction
4 x 16 kB Data",2 x 1 MB,,32,N,22
16667,4,3,,95,13,15,21,9,,N,1,N,"2 x 64 kB Instruction
4 x 16 kB Data",2 x 2 MB,1 x 4 MB,32,N,
16668,2,3,,54,11,7,11,3,64,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,Y,1
16669,6,3,4,95,4,5,7,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,6 x 1.5 MB,14,N,1
16670,4,3,3,65,4,10,14,3,64,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,N,8
16671,4,3,,35,6,7,11,3,64,Y,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,14,N,1
16672,4,3,4,65,6,2,3,1,128,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,Y,1
16673,4,3,,125,13,25,43,9,,N,0,Y,"2 x 64 kB Instruction
4 x 16 kB Data",2 x 2 MB,1 x 4 MB,32,N,
16674,4,3,4,65,19,23,50,15,,N,0,Y,"2 x 96 kB Instruction
4 x 16 kB Data",2 x 2 MB,,28,N,13
16675,2,3,,35,9,6,9,0,,N,1,N,"2 x 64 kB Instruction
2 x 32 kB Data",2 x 512 kB,1 x 4 MB,14,Y,4
16676,2,2,,35,6,17,23,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,32,Y,15
16677,4,4,4,83,28,5,7,3,128,Y,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,Y,28
16678,2,3,,55,17,14,19,8,,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,22,N,16
16679,2,2,,53,14,11,16,6,,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 2 MB,22,N,16
16680,4,3,,130,29,24,39,4,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 6 MB,,45,N,
16681,4,3,,100,15,15,48,17,,N,0,Y,"2 x 64 kB Instruction
4 x 16 kB Data",1 x 4 MB,,32,N,33
16682,8,3,4,130,16,14,35,11,,Y,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 25 MB,22,Y,
16683,2,2,,35,17,10,14,3,64,Y,1,N,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,14,N,21
16684,4,2,,80,16,17,25,11,,Y,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 10 MB,32,N,
16685,12,3,4,180,7,4,20,5,1024,Y,1,N,"12 x 64 kB Instruction
12 x 32 kB Data",12 x 512 kB,4 x 8 MB,12,Y,
16686,4,2,,95,4,17,23,8,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 256 kB,1 x 6 MB,32,N,15
16687,4,3,3,84,27,16,22,6,,Y,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,N,34
16688,2,3,,54,11,7,11,3,64,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,Y,1
16689,4,3,,77,4,14,19,8,,N,1,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,22,N,14
16690,4,3,,136,29,24,39,4,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 6 MB,,45,N,
16691,4,3,,69,27,14,19,8,,Y,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,22,Y,
16692,4,3,3,140,16,16,26,10,,Y,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 10 MB,22,Y,
16693,2,3,,55,6,14,19,8,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,22,Y,14
16694,4,2,,100,12,27,51,18,,N,0,Y,"4 x 64 kB Instruction
4 x 64 kB Data",4 x 1 MB,,32,N,35
16695,4,3,3,88,4,11,16,6,,N,0,N,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 6 MB,22,N,10
16696,8,3,4,95,1,6,10,0,,N,1,N,"8 x 64 kB Instruction
8 x 32 kB Data",8 x 512 kB,2 x 8 MB,14,Y,
16697,6,3,,130,3,26,49,16,,N,0,Y,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 12 MB,32,Y,
16698,12,2,3,115,33,15,56,19,,N,0,N,"6 x 64 kB Instruction
12 x 16 kB Data",6 x 2 MB,2 x 8 MB,32,N,
16699,4,2,,95,21,19,37,12,,N,1,N,"4 x 64 kB Instruction
4 x 64 kB Data",4 x 512 kB,,45,N,
16700,6,3,4,80,28,5,7,3,128,Y,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 12 MB,14,Y,
16701,24,3,4,250,7,4,20,5,1024,Y,1,N,"24 x 64 kB Instruction
24 x 32 kB Data",24 x 512 kB,8 x 8 MB,12,Y,
16702,12,3,4,165,5,10,32,7,128,N,0,N,"12 x 32 kB Instruction
12 x 32 kB Data",12 x 1 MB,1 x 19.25 MB,14,Y,
16703,6,2,3,35,4,5,7,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16704,4,3,3,73,27,8,12,3,64,Y,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",4 x 256 kB,1 x 8 MB,14,N,28
16705,2,3,,65,18,19,29,12,,N,0,Y,"2 x 64 kB Instruction
2 x 64 kB Data",2 x 1 MB,,45,N,
16706,6,2,2,80,16,14,35,11,,Y,0,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 15 MB,22,Y,
16707,2,2,,65,10,20,30,4,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 4 MB,,65,N,
16708,4,2,,95,22,24,39,4,,N,0,Y,"4 x 32 kB Instruction
4 x 32 kB Data",2 x 2 MB,,45,N,
16709,8,1,2,55,16,16,26,10,,Y,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 20 MB,22,Y,
16710,14,2,3,145,16,16,26,10,,Y,1,N,"14 x 32 kB Instruction
14 x 32 kB Data",14 x 256 kB,1 x 35 MB,22,Y,
16711,2,3,,51,6,10,14,3,64,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 4 MB,14,Y,8
16712,4,4,4,95,24,23,50,15,,N,0,Y,"2 x 96 kB Instruction
4 x 16 kB Data",2 x 2 MB,,28,N,
16713,16,3,4,180,7,4,20,5,1024,Y,1,N,"16 x 64 kB Instruction
16 x 32 kB Data",16 x 512 kB,4 x 8 MB,12,Y,
16714,32,3,4,250,7,4,20,5,1024,Y,1,N,"32 x 64 kB Instruction
32 x 32 kB Data",32 x 512 kB,8 x 8 MB,12,Y,
16715,16,3,4,165,5,10,32,7,128,N,0,N,"16 x 32 kB Instruction
16 x 32 kB Data",16 x 1 MB,1 x 22 MB,14,Y,
16716,8,2,4,35,3,5,7,3,128,N,1,N,"8 x 32 kB Instruction
8 x 32 kB Data",8 x 256 kB,1 x 12 MB,14,N,7
16717,6,2,4,65,4,5,7,3,128,N,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 9 MB,14,N,1
16718,6,3,4,80,28,7,11,3,64,Y,1,N,"6 x 32 kB Instruction
6 x 32 kB Data",6 x 256 kB,1 x 12 MB,14,N,28
16719,14,3,4,165,5,10,32,7,128,N,1,N,"14 x 32 kB Instruction
14 x 32 kB Data",14 x 1 MB,1 x 19.25 MB,14,Y,
16720,2,2,,65,14,9,13,4,,N,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",1 x 1 MB,,45,N,
16721,2,2,,35,6,16,22,6,,Y,0,Y,"2 x 32 kB Instruction
2 x 32 kB Data",2 x 256 kB,1 x 3 MB,22,Y,20
