PID,Merchant,Availability,Total
9262,0,0,289.99
9262,4,0,289.99
9262,6,0,309.99
9263,6,0,49.99
9263,0,0,54.99
9266,0,0,136.06
9266,12,1,161.82
9267,0,0,32.57
9268,12,1,46.31
9268,0,0,50.39
9269,0,0,13.38
9269,6,1,14.99
9271,4,0,349.99
9271,6,0,364.99
9271,12,1,379.39
9271,0,0,404.99
9273,0,0,23.99
9274,4,0,264.99
9275,0,0,28.99
9275,4,0,28.99
9276,0,0,59.99
9277,0,0,30
9278,4,0,549.99
9278,6,0,609.99
9278,0,0,628
9278,12,0,652.16
9279,0,0,119.95
9280,4,0,62.99
9281,4,0,114.99
9281,12,0,140.26
9282,0,0,59.52
9282,12,0,60.42
9283,0,0,38.99
9284,6,1,704.99
9285,0,0,108.95
9285,6,1,109.99
9286,0,0,43.98
9289,12,0,314.26
9290,4,0,134.99
9290,0,0,199
9291,0,0,35.99
9291,4,1,36.99
9291,12,0,54.99
9292,0,0,121.99
9292,4,0,121.99
9293,4,1,164.99
9293,12,0,215.07
9294,0,0,198.54
9295,0,0,249.99
9297,4,0,89.99
9297,0,0,93.99
9297,6,0,94.99
9297,12,0,105.19
9298,0,0,65.5
9299,6,1,174.99
9299,0,0,182.99
9299,4,0,182.99
9299,12,1,197.34
9300,0,0,77.98
9303,3,,104.99
9304,4,0,49.98
9305,4,0,329.99
9307,0,1,319
9308,8,0,189.99
9308,0,0,205.99
9309,6,1,804.99
9311,4,0,109.99
9313,0,0,499
9314,4,0,97.99
9318,0,1,62.99
9318,4,0,69.99
9319,4,0,104.99
9319,0,0,139.99
9321,0,0,87.49
9321,3,1,89.99
9321,1,0,89.99
9321,4,0,89.99
9321,12,1,104.67
9322,6,0,269.99
9322,0,0,295
9322,7,0,314
9322,12,1,328.98
9323,0,0,134.99
9324,4,0,102.97
9325,0,0,139.99
9325,12,1,158.66
9326,4,0,324.99
9326,0,0,416.14
9326,12,0,416.32
9327,4,0,329.99
9327,0,0,360.51
9327,12,0,410.52
9328,0,0,122.04
9328,12,0,122.04
9329,4,0,129.99
9330,0,0,32.99
9330,8,0,32.99
9330,3,1,48.99
9332,6,0,109.99
9332,12,1,119.29
9333,12,1,27.5
9333,0,0,28.99
9333,4,0,28.99
9333,6,0,29.99
9339,6,1,394.99
9339,0,0,627.37
9340,6,1,39.99
9340,0,0,42
9340,12,1,44.82
9341,0,0,41
9343,0,0,35
9344,0,0,69
9345,6,1,489.99
9345,0,0,981.21
9349,0,0,169.99
9349,4,0,169.99
9349,12,0,212.18
9351,6,1,149.99
9354,0,0,47.75
9355,0,0,13
9358,6,0,624.99
9361,0,0,153
9362,4,0,169.99
9362,0,0,223.99
9363,4,0,154.98
9363,0,0,203.9
9364,4,0,69.99
9365,0,0,154.99
9366,6,0,289.99
9367,4,0,144
9367,0,0,144.71
9367,1,0,145.99
9367,3,,152.94
9367,12,1,170.37
9368,0,0,260.99
9368,1,0,260.99
9368,4,0,261
9368,12,1,291.62
9369,4,0,114.99
9369,0,0,149.86
9370,0,0,99.99
9371,4,0,204.99
9373,4,0,224.99
9373,0,0,263.38
9373,12,0,270.18
9374,4,0,77.99
9374,0,0,94.96
9375,4,0,110.98
9376,4,0,123.99
9377,0,0,198.95
9379,0,0,639.99
9381,0,0,145.99
9382,6,1,134.99
9383,0,0,89.5
9383,7,0,89.5
9384,0,0,49.99
9386,0,0,159.99
9387,0,0,1199
9389,0,0,84
9390,6,0,324.99
9390,0,0,399.99
9390,12,1,445.51
9391,0,0,299
9393,6,0,159.99
9393,0,0,164.99
9393,4,0,176.99
9393,12,1,184.05
9394,4,0,56.99
9397,0,0,23.99
9398,0,0,34.99
9398,1,0,45.99
9399,4,0,149.99
9399,0,0,152
9399,12,0,158.82
9400,0,0,499
9401,0,0,58.74
9402,0,1,149.44
9403,0,0,55.95
9403,3,,57.99
9405,6,1,1209.99
9405,0,0,1274.99
9406,0,0,157.99
9411,1,3,335.99
9411,0,0,476.58
9412,0,0,239
9413,0,0,117.47
9414,0,0,319
9415,6,1,244.99
9415,0,0,328.56
9416,6,1,164.99
9417,0,0,89.99
9417,8,0,124.99
9418,8,0,189.99
9418,0,0,199.99
9419,0,0,306.36
9420,8,0,32.99
9423,4,0,94.99
9423,0,0,126.99
9426,0,1,177.41
9426,6,1,229.99
9427,0,0,107.99
9428,0,0,23.99
9428,4,0,24.99
9428,12,1,29.31
9429,6,0,634.99
9429,0,0,642
9429,4,1,669.99
9429,12,1,821.09
9430,6,1,429.99
9431,0,0,25.41
9431,7,0,32.1
9431,4,1,37.26
9432,0,0,89.99
9433,8,0,134.99
9433,0,0,139.99
9434,0,0,129.99
9434,12,1,154.26
9435,6,1,1954.99
9438,0,0,299
9439,1,0,34.98
9440,8,0,139.99
9441,0,0,89.99
9442,4,0,999.99
9442,0,0,1298.99
9445,0,0,336.3
9445,12,0,336.3
9446,4,1,669.99
9447,0,0,279.99
9447,4,0,279.99
9447,6,0,304.99
9448,4,1,1099.99
9449,0,0,229
9450,0,0,99.99
9451,4,1,219.99
9452,0,0,24.99
9452,4,0,28.99
9453,0,0,126
9454,6,1,114.99
9454,0,3,314.23
9455,4,0,119.99
9455,0,0,159.99
9456,0,0,399
9457,4,0,58.99
9458,6,1,509.99
9462,4,0,174.99
9462,0,0,227.49
9463,0,0,459
9464,4,1,234.99
9464,0,0,389
9465,0,0,405.99
9466,4,0,169.99
9466,0,0,223.99
9467,6,1,99.99
9467,0,0,100.99
9467,4,0,100.99
9467,12,1,107.17
9468,4,0,89.99
9469,0,0,66.8
9469,12,0,66.8
9472,6,1,124.99
9475,4,1,84.99
9476,4,0,284.99
9476,12,0,357.75
9477,0,0,124
9478,4,0,659.99
9478,0,0,909.99
9480,0,0,80.77
9480,3,,87.99
9481,0,0,206.54
9482,6,0,109.99
9482,12,0,118.13
9484,0,0,78.04
9486,4,0,99.99
9487,6,0,89.99
9487,0,0,94.99
9487,4,0,94.99
9487,12,1,97.15
9488,0,0,69.98
9489,0,0,183.99
9489,6,0,196.99
9489,12,0,235.53
9490,0,0,169
9491,0,0,85.77
9492,4,0,169.99
9494,6,0,159.99
9494,0,0,172.99
9494,4,0,172.99
9496,0,0,149.99
9500,0,0,56.99
9501,4,0,92.99
9501,0,0,104.41
9502,0,0,590.32
9502,12,0,590.32
9503,0,0,36.99
9503,12,0,52.88
9504,6,0,71.99
9504,4,1,72.99
9504,0,0,84.99
9504,12,1,85.62
9505,4,0,149.99
9505,0,0,164.51
9506,6,0,324.99
9506,0,0,335.99
9506,4,0,335.99
9506,12,1,415.15
9507,0,0,139.94
9508,6,1,519.99
9509,6,1,689.99
9509,0,0,690.75
9510,0,0,32.36
9510,12,0,32.37
9511,4,0,1139.99
9511,0,0,1477.99
9515,0,0,389
9516,4,0,659.99
9516,0,0,798.91
9517,4,0,324.99
9517,0,0,398.91
9518,4,0,299.99
9518,0,0,398.99
9519,0,0,781.79
9519,6,1,824.99
9520,4,0,189.99
9520,0,0,258.99
9521,0,0,47.66
9521,12,0,47.66
9522,0,0,100.18
9523,0,0,123.32
9524,0,0,39.99
9526,0,0,20.97
9530,6,1,244.99
9531,4,0,239.99
9532,6,0,134.99
9532,4,0,135.99
9532,0,0,137.99
9532,12,1,157.51
9534,4,0,169.99
9535,4,0,579.99
9535,0,0,653.28
9535,12,1,713
9535,6,0,909.99
9536,4,0,189.99
9536,12,1,203
9536,6,0,204.99
9536,0,0,226.36
9537,4,0,299.99
9538,0,1,231.47
9539,6,1,104.99
9539,12,1,114.39
9539,0,0,117.9
9540,0,0,109.77
9540,12,1,109.77
9540,4,0,120.26
9545,12,1,77.71
9545,0,0,86.95
9546,4,1,99.99
9546,0,0,248
9547,12,0,245.82
9548,0,0,57.99
9548,3,,84.99
9549,12,1,189.35
9549,0,0,193.99
9549,4,0,203.99
9550,0,0,139.63
9551,0,0,179
9552,6,1,179.99
9552,0,0,352
9553,0,0,399.99
9553,4,0,399.99
9553,6,0,559.99
9553,12,1,624.36
9555,0,0,741.96
9555,12,1,750.52
9557,6,1,314.99
9558,0,0,16.39
9559,0,0,59.99
9559,4,0,60
9559,12,0,99.86
9560,4,0,219.99
9560,0,0,296.99
9561,0,0,558.9
9562,6,0,319.99
9562,4,0,319.99
9562,0,0,329.99
9562,12,1,434.57
9563,0,0,132.99
9563,4,0,132.99
9563,6,0,139.99
9564,6,1,149.99
9564,0,0,236.39
9565,6,1,154.99
9565,0,0,612.79
9567,4,1,309.99
9568,0,0,88.63
9568,12,0,88.63
9569,6,0,74.99
9569,12,1,88.88
9569,0,0,102.99
9570,4,0,61.99
9571,0,0,89.99
9572,0,0,180.62
9572,6,1,204.99
9578,4,0,90
9579,4,0,64.99
9579,0,0,69.58
9579,12,0,72.97
9580,0,0,130
9580,4,0,132.99
9580,6,0,139.99
9580,12,1,157.75
9581,0,0,185.57
9583,0,0,444.99
9584,6,1,39.99
9585,0,0,25.63
9585,4,0,39.99
9585,12,1,40.19
9586,0,0,449.99
9587,6,1,79.99
9589,6,1,219.99
9592,6,0,289.99
9593,4,0,84.99
9593,6,0,104.99
9593,0,0,109.15
9593,12,1,118.55
9594,6,1,84.99
9594,0,0,340.38
9595,6,1,234.99
9596,0,0,319
9597,0,0,29.24
9598,0,0,8.54
9599,0,0,195
9600,0,0,13.04
9601,6,0,14.99
9602,6,1,204.99
9603,8,0,114.99
9604,4,0,124.99
9605,6,1,494.99
9605,0,1,538.02
9606,0,0,159
9607,0,0,199.99
9607,12,0,199.99
9608,6,1,354.99
9608,0,1,1331.76
9609,4,0,94.99
9609,0,0,126.99
9609,12,0,138.51
9610,4,0,29.99
9610,0,0,43.99
9611,4,0,649.99
9611,12,0,801.03
9612,0,0,77.98
9612,1,0,77.99
9612,12,0,88.79
9613,0,0,99.99
9614,0,0,70.19
9614,12,1,83.37
9615,0,0,159.99
9615,8,0,159.99
9617,0,0,199
9621,0,0,208.32
9621,12,0,208.32
9624,6,0,314.99
9624,0,0,323.99
9624,4,0,323.99
9625,4,0,339.99
9625,0,0,451.99
9626,4,0,92.99
9628,0,0,256.83
9628,12,0,256.83
9629,0,0,28.05
9629,6,0,29.99
9629,12,0,32.17
9630,6,1,44.99
9631,6,1,589.99
9631,0,3,652.94
9632,0,0,28.99
9633,0,0,681
9634,0,0,309.99
9637,0,3,1154.33
9639,4,0,55
9639,0,0,66.48
9640,4,0,309.99
9641,0,0,232
9642,0,0,518
9643,4,0,267.99
9643,6,1,274.99
9643,0,0,347.99
9645,4,0,58.99
9645,0,0,70.98
9647,6,0,244.99
9647,0,0,270.43
9648,0,0,180
9649,0,0,268
9650,8,0,139.99
9650,0,0,149.99
9652,6,0,254.99
9652,0,0,354
9656,0,0,53.25
9656,12,0,53.25
9657,0,0,96.99
9657,4,0,96.99
9658,0,0,249
9659,0,0,349.99
9659,4,0,349.99
9659,6,0,384.99
9659,12,1,434.12
9660,6,1,149.99
9661,0,0,267.99
9661,4,0,267.99
9661,6,1,279.99
9662,6,0,544.99
9662,0,0,579.99
9664,6,1,98.99
9665,6,0,179.99
9671,4,1,269.99
9672,4,0,119.99
9673,0,0,168.58
9673,12,0,168.67
9673,4,0,189.99
9674,0,0,649
9676,0,0,414.01
9677,6,0,89.99
9677,0,0,308.31
9678,6,1,984.99
9679,6,0,379.99
9680,0,0,89.21
9680,12,0,92.11
9681,0,0,30.99
9683,0,0,269
9687,6,0,1339.99
9687,4,0,1449.99
9687,0,0,1876.99
9688,4,1,184.99
9688,0,0,240.4
9689,0,0,134.99
9690,4,0,102.97
9691,4,1,32.99
9691,0,0,48.99
9691,12,0,50.56
9692,4,0,157.98
9692,0,0,220.99
9693,4,0,59.99
9694,0,0,409
9696,0,0,138.02
9697,4,0,319.99
9697,0,0,372.93
9698,4,0,94.99
9699,0,0,267.99
9699,4,0,267.99
9699,6,0,279.99
9700,0,0,227.49
9701,4,0,107.99
9701,0,0,151.99
9702,3,,145.99
9702,0,0,145.99
9702,1,0,145.99
9702,4,0,165.99
9702,12,1,170.84
9706,0,0,151
9707,6,1,509.99
9708,6,1,29.99
9708,12,1,31.74
9709,6,1,29.99
9709,0,0,85
9710,6,1,194.99
9710,0,0,329.33
9711,0,1,138.25
9712,0,3,175.34
9715,6,1,249.99
9717,0,0,175.2
9722,4,0,105
9722,0,0,106.99
9722,12,0,128.28
9723,0,0,218.46
9723,12,0,218.55
9724,4,0,100
9724,0,0,108.56
9724,12,0,108.56
9725,4,0,176.99
9725,12,1,191.99
9725,0,0,231.99
9726,6,0,132.99
9726,0,0,139.99
9726,4,0,139.99
9726,12,1,156.52
9727,0,0,67.17
9727,12,0,67.18
9729,0,0,401
9731,0,0,124.99
9731,8,0,124.99
9734,0,0,185
9734,6,1,199.99
9737,0,0,568.28
9737,6,1,589.99
9740,0,0,54.99
9740,4,0,56
9740,12,0,65.64
9741,4,0,122.99
9742,4,0,234.99
9743,12,0,74.71
9744,0,0,101.99
9745,4,0,165.99
9745,6,0,189.99
9745,0,0,201.53
9745,12,1,201.62
9746,0,0,49.99
9748,0,0,203.99
9748,6,0,204.99
9749,6,1,1759.99
9750,0,0,1013.99
9751,0,0,73.61
9751,12,1,77.78
9752,0,0,9.06
9753,0,0,249.99
9758,0,0,44.55
9758,12,0,44.55
9759,4,0,89.99
9760,0,0,19
9761,0,0,146.66
9761,4,0,160.99
9761,12,1,169.31
9762,0,0,269.83
9763,0,0,321.99
9764,6,1,564.99
9764,0,0,607.73
9764,12,1,656.82
9765,0,1,172.57
9766,0,1,540.52
9768,0,0,179.97
9769,8,0,44.99
9770,0,0,75
9771,8,0,159.99
9774,0,1,121.27
9775,4,0,129.99
9775,0,0,171.99
9776,0,0,99
9777,6,1,39.99
9777,12,1,44.71
9777,0,0,46.69
9778,12,0,95.8
9778,0,0,104.99
9779,0,0,72
9780,4,0,59.99
9780,0,0,184
9781,6,1,69.99
9782,0,0,699
9783,0,0,194
9784,6,1,99.99
9785,0,0,499
9787,0,3,104.15
9788,0,0,89.99
9789,0,0,128.79
9790,4,0,169.99
9791,0,0,52.09
9791,12,1,89.6
9792,0,0,43.25
9796,0,0,109.11
9799,12,1,223.26
9803,0,0,56.99
9804,4,0,249.99
9804,0,0,437
9805,4,0,239.99
9805,0,0,325.97
9805,12,0,340.94
9806,6,0,214.99
9806,0,0,360
9807,4,1,39.99
9807,12,0,57.41
9808,0,0,151
9809,0,0,324.69
9809,12,1,324.69
9810,6,1,319.99
9810,0,0,405.32
9811,0,0,150
9813,0,0,499
9814,0,0,100
9814,6,1,124.99
9814,12,1,144.8
9815,0,0,299.99
9816,6,1,229.99
9816,0,0,321.56
9817,12,1,115.88
9824,4,0,259.99
9824,0,0,347.99
9825,0,0,146.97
9826,12,0,60.79
9826,0,0,64.36
9827,8,0,64.99
9828,0,0,47.99
9828,4,0,48.98
9828,12,1,54.85
9829,4,0,139.99
9830,4,0,129.99
9832,0,0,37.99
9833,4,0,149.99
9833,0,0,339.12
9834,0,0,109
9835,0,0,142
9836,12,0,64.48
9837,4,0,26.99
9837,6,1,29.99
9837,0,0,31.91
9839,4,1,86.98
9839,0,0,105.7
9840,0,0,79.98
9841,6,1,389.99
9842,0,0,96.2
9844,4,0,77.99
9845,4,0,62.99
9852,0,0,145
9854,0,0,45.56
9855,0,0,190.14
9856,4,1,149.99
9857,0,1,64.97
9857,4,0,64.97
9858,0,0,289.89
9858,12,0,289.9
9859,4,1,32.99
9859,0,0,53.83
9859,12,0,53.83
9860,0,0,169
9861,0,0,149.94
9862,6,0,79.99
9862,4,0,89.99
9862,0,0,127.99
9863,4,0,48.99
9863,0,0,67.98
9864,4,0,599.99
9864,0,0,768.91
9865,6,1,134.99
9866,4,0,119.99
9867,0,0,551.09
9867,12,0,599.19
9868,4,0,62.99
9869,0,0,399
9870,0,0,33.29
9871,0,0,151.46
9871,12,1,161.82
9877,0,0,129
9881,0,0,124.39
9882,0,0,16.29
9883,3,1,145.99
9883,0,0,145.99
9883,1,0,145.99
9883,12,1,174.3
9884,0,0,69
9885,0,0,322.52
9888,0,0,202.99
9889,0,0,389
9889,12,0,423.28
9890,6,0,339.99
9890,0,0,373.81
9890,12,1,380.05
9891,0,0,29.98
9892,0,0,23.88
9892,12,0,23.88
9893,6,0,44.99
9893,0,0,50.33
9893,12,1,50.33
9895,12,1,220.31
9895,0,0,249
9896,0,0,83.99
9897,6,1,54.99
9898,0,0,19.98
9899,0,0,39.74
9900,6,0,604.99
9901,0,0,86.23
9903,0,0,295
9904,0,0,58.99
9915,0,0,42.99
9915,4,0,43.98
9915,6,0,49.99
9916,4,0,249.99
9916,0,0,334.99
9917,4,1,67.99
9917,0,0,100.99
9918,0,0,199
9919,4,0,64.99
9920,6,1,459.99
9922,4,0,699.99
9922,0,0,799.78
9923,6,1,109.99
9923,0,0,114.99
9924,0,0,16.7
9925,6,0,89.99
9925,0,0,95.69
9925,12,1,96.34
9926,6,1,99.99
9927,4,1,68
9927,0,0,84.47
9927,12,1,125.37
9928,0,0,75.98
9928,4,0,75.99
9928,12,1,77.81
9928,6,0,84.99
9929,6,0,229.99
9930,0,0,183
9931,0,0,76.27
9933,4,0,489.99
9934,0,0,27.75
9935,0,0,28.99
9943,6,1,574.99
9943,0,1,1361.76
9944,6,1,804.99
9947,4,1,339.99
9947,0,0,469
9948,4,0,289.99
9948,0,0,390.99
9949,4,0,299.99
9949,0,0,403.99
9950,0,0,199.99
9951,4,0,139.99
9951,0,0,151.59
9951,12,0,161.71
9952,12,0,22.72
9952,0,0,26.99
9953,6,0,404.99
9953,0,0,405.99
9954,0,0,44.76
9954,12,0,44.76
9956,4,1,59.99
9956,7,0,62.99
9956,0,0,68.18
9957,0,0,397.57
9957,12,0,397.58
9958,0,1,699
9959,4,0,96.99
9961,6,1,59.99
9962,6,1,229.99
9963,0,0,219.99
9963,6,1,219.99
9964,12,1,88.31
9973,0,0,699
9974,4,0,30
9974,0,0,37.33
9974,12,0,37.8
9975,6,1,109.99
9976,0,0,111.48
9977,0,0,529
9979,7,0,44.74
9979,12,0,52.61
9979,0,0,53.71
9979,6,0,54.99
9980,0,0,88.13
9981,0,0,159
9982,12,0,92.11
9983,0,0,477.8
9983,12,0,477.8
9984,6,1,574.99
9984,0,0,734.49
9985,6,1,134.99
9987,0,0,161.82
9987,12,0,161.82
9989,6,1,209.99
9991,0,0,178.99
9998,6,1,44.99
10007,0,0,296.79
10008,0,0,107.13
10009,4,0,81.26
10010,3,1,36.99
10010,0,0,36.99
10010,1,0,36.99
10010,4,0,39
10010,12,1,39.66
10011,0,0,43.99
10011,12,1,48.13
10012,12,0,76.03
10013,0,0,129.99
10014,0,0,119
10016,0,0,26.49
10018,0,0,139.99
10019,0,3,619.71
10021,0,0,18.32
10022,6,1,74.99
10023,4,1,36.99
10023,0,0,42.24
10023,12,1,45.95
10025,0,0,66.7
10034,0,0,177.98
10042,6,1,289.99
10044,6,1,179.99
10047,6,1,714.99
10052,0,1,69.45
10054,0,0,59.99
10054,4,0,63
10055,0,0,68.75
10055,12,1,77.65
10056,0,0,40.08
10056,4,0,76
10056,12,1,79.27
10057,12,0,272.07
10061,0,0,133.99
10062,0,0,282.99
10062,6,0,289.99
10063,4,0,179.99
10064,6,1,99.99
10065,0,0,23
10066,0,0,314.89
10067,8,0,189.99
10067,0,0,199.99
10068,12,0,509.12
10069,0,0,99.99
10070,6,1,159.99
10072,0,0,83.87
10073,0,0,11.98
10074,6,1,64.99
10082,0,1,188.5
10087,0,0,329
10088,4,0,109.99
10088,0,0,169
10089,4,0,329.99
10089,0,0,399
10090,0,0,69
10091,4,0,114.99
10092,8,0,146.99
10093,0,0,453.38
10093,12,0,483.6
10095,6,1,299.99
10095,0,0,303.7
10095,12,0,303.71
10096,3,,86.99
10098,6,0,239.99
10098,0,0,999.99
10099,6,1,854.99
10102,0,0,79.78
10105,6,1,64.99
10107,6,1,194.99
10109,6,1,1379.99
10115,0,0,199.99
10117,0,0,399
10121,4,0,149.99
10123,0,0,26.99
10123,4,0,29.98
10123,1,0,35.99
10124,0,0,129.99
10124,1,0,129.99
10124,4,0,130
10124,3,,152.94
10124,12,1,154.63
10125,0,0,119
10126,4,0,114.99
10126,12,0,136.19
10126,0,0,276.38
10127,0,0,185.99
10127,12,0,187.23
10128,4,0,89.99
10128,0,0,113.2
10129,0,0,295.87
10129,4,0,329.99
10130,0,3,666.25
10131,0,0,129
10132,0,0,99.28
10132,12,0,99.28
10133,4,1,289.99
10133,12,0,362.98
10134,0,0,125
10135,4,0,88.99
10135,0,0,89.62
10135,12,1,91.34
10135,6,0,94.99
10136,4,0,19.99
10136,0,0,28.91
10137,0,0,40.99
10139,4,0,139.99
10140,0,0,269.5
10140,12,0,270.75
10141,0,0,154.99
10142,0,0,215
10143,6,1,529.99
10144,6,1,149.99
10144,0,0,444.99
10145,0,0,239
10147,0,0,194.19
10148,4,0,76.99
10148,0,0,77.98
10148,12,1,79.07
10148,6,0,84.99
10149,0,0,161.76
10150,12,0,16.78
10150,6,1,19.99
10151,0,0,119.37
10151,12,0,119.37
10152,0,0,203.25
10153,0,0,71.89
10154,0,0,72.9
10155,6,1,164.99
10156,6,1,219.99
10157,6,1,214.99
10158,0,0,69.98
10159,0,0,339
10160,0,0,407.64
10160,12,1,409.94
10167,6,1,204.99
10168,0,0,42.46
10168,12,1,46.31
10170,6,1,169.99
10175,6,1,734.99
10175,12,1,764.76
10175,0,0,1081
10178,0,1,211.67
10181,0,0,235
10184,0,0,285.99
10186,0,0,112.99
10186,4,0,115
10186,12,0,183.96
10187,0,0,94.99
10188,4,0,50.98
10189,0,0,74.98
10189,4,0,75
10189,12,1,83.23
10189,6,0,89.99
10190,4,1,174.99
10190,0,0,277.54
10191,0,0,209.34
10192,4,0,89.99
10192,12,1,99.86
10192,0,0,112.81
10193,4,0,305.99
10193,0,0,360.37
10195,4,0,289.99
10195,0,0,297.04
10195,12,0,310.78
10196,0,0,301.48
10197,0,3,198.47
10198,4,0,119.99
10198,0,0,155.99
10200,0,0,179
10202,0,0,157.66
10202,12,0,157.66
10203,0,0,105.99
10204,0,0,124.59
10204,12,0,124.59
10205,6,1,294.99
10206,0,0,90.2
10206,12,0,93.48
10207,0,0,570
10208,4,0,779.99
10208,0,0,900.13
10208,12,0,900.22
10209,0,0,83.41
10210,12,0,46.5
10211,0,0,42.46
10211,12,1,42.9
10212,0,0,82.96
10213,0,0,34.65
10213,12,1,47.14
10214,6,1,124.99
10214,0,0,149.99
10216,0,0,159.38
10216,12,0,159.39
10217,0,0,42.99
10218,0,0,124.65
10219,0,0,104.87
10223,6,1,209.99
10225,6,1,624.99
10227,6,0,139.99
10232,0,1,119.4
10235,6,1,159.99
10237,0,0,164
10237,3,,258.29
10241,0,0,212.69
10241,4,0,275
10245,0,0,62.99
10245,12,0,91.74
10246,12,1,53.1
10246,0,0,65.94
10248,0,0,142.99
10248,2,0,142.99
10248,4,0,149.99
10248,6,0,154.99
10248,12,1,167.34
10249,0,0,36.5
10249,12,1,40.91
10249,4,0,55
10250,4,0,159.99
10251,8,0,124.99
10252,6,0,54.99
10252,12,1,57.72
10253,4,0,124.99
10254,0,0,230.99
10255,0,0,349
10256,0,0,136
10257,6,1,194.99
10258,4,0,134.99
10259,4,0,90.99
10260,6,0,24.99
10260,4,0,27.99
10260,0,0,40.7
10261,0,0,26.69
10262,4,0,22.99
10262,12,1,28.15
10262,6,0,29.99
10263,12,0,137.35
10264,6,1,139.99
10265,6,1,499.99
10267,4,0,439.99
10267,0,0,578.99
10268,6,1,1014.99
10269,6,0,309.99
10269,0,0,425.99
10270,0,0,79
10271,0,0,29.99
10277,0,0,17.22
10278,0,0,180.97
10280,6,1,194.99
10283,6,1,134.99
10294,0,1,257.37
10296,6,1,404.99
10296,0,1,554.16
10298,6,1,1084.99
10303,4,0,104.99
10305,4,0,165
10305,0,0,203.99
10306,0,0,118.22
10306,12,0,119.46
10307,8,0,124.99
10308,4,0,78
10308,6,0,79.99
10308,0,0,86.99
10308,12,1,90.49
10309,4,0,63.99
10309,0,0,99.99
10310,0,0,40.81
10310,12,1,40.91
10310,4,1,55.26
10311,0,0,162
10312,0,0,46.99
10313,0,0,28.99
10314,12,1,52.51
10314,6,0,54.99
10314,0,0,64.83
10315,12,0,28.99
10316,8,0,46.99
10317,0,0,67.95
10317,12,0,67.96
10318,6,1,254.99
10318,0,0,284.19
10319,4,0,114.99
10319,0,0,235
10320,4,0,479.99
10320,0,0,629.99
10321,8,0,139.99
10321,0,0,149.99
10323,4,0,299.99
10324,12,0,54.39
10325,12,1,154.51
10326,0,0,162.87
10326,12,0,162.87
10327,2,1,194.99
10327,6,1,214.99
10328,0,0,61.99
10329,0,0,100.3
10331,0,0,473.99
10331,12,1,485.37
10332,0,0,39.99
10333,6,1,109.99
10334,6,1,194.99
10334,0,0,347.07
10335,6,1,244.99
10338,12,0,31.21
10343,0,0,22.47
10346,6,1,219.99
10356,0,0,193.99
10361,0,0,279.99
10363,0,0,123.98
10368,4,0,289.99
10369,4,0,50
10369,0,0,68.98
10370,0,0,31.99
10370,3,1,47.99
10371,0,1,81.64
10371,3,1,86.99
10371,12,0,109.35
10372,0,0,66.06
10372,1,0,74.99
10372,2,0,74.99
10372,3,1,77.99
10372,12,1,85.71
10372,4,0,103.99
10373,0,0,46
10374,0,0,39.99
10374,6,0,39.99
10374,4,0,40.98
10375,0,0,24.99
10376,0,0,52.24
10377,6,1,484.99
10378,0,0,229
10379,12,0,43.6
10380,4,0,64.99
10380,0,0,77.72
10380,12,0,99.28
10381,4,0,199.99
10381,0,0,259.89
10382,0,0,507
10383,6,1,544.99
10384,0,0,342.99
10385,0,0,62.52
10387,0,0,46.99
10387,4,0,49.98
10387,6,0,54.99
10387,12,0,55.37
10388,0,0,269
10390,0,0,26.75
10390,1,0,32.98
10390,4,0,33.98
10390,3,,33.99
10390,12,1,34.06
10391,12,1,37.93
10391,0,0,40.99
10392,0,0,42.07
10392,12,0,79.38
10393,0,0,48.99
10394,0,0,102.95
10395,0,0,33.99
10396,0,0,72.03
10397,6,1,404.99
10399,0,0,129
10400,6,1,484.99
10401,6,1,269.99
10403,6,1,749.99
10404,6,0,89.99
10404,12,0,96.62
10404,0,0,98.51
10405,6,0,29.99
10405,0,0,64
10406,0,0,154
10408,0,0,79.98
10408,6,1,84.99
10409,6,1,204.99
10409,12,1,319.63
10409,0,0,478
10410,0,0,22.49
10411,0,0,15
10413,1,0,44.99
10413,6,1,54.99
10415,6,1,64.99
10418,0,0,86.95
10420,0,0,56.99
10421,6,1,219.99
10421,0,0,717.68
10425,0,0,438.99
10428,6,1,109.99
10428,0,0,279.95
10432,0,0,29.97
10453,0,0,181
10457,0,0,96.99
10458,0,0,159
10459,6,1,194.99
10459,0,0,199.99
10459,12,1,208.02
10459,4,0,210.99
10460,4,0,35.98
10460,0,0,46.5
10460,12,0,50.56
10461,0,0,263.22
10461,12,0,263.22
10462,0,0,129
10463,0,0,86
10464,6,1,369.99
10465,0,0,198
10466,0,0,193.75
10467,6,1,149.99
10468,0,0,169
10469,4,0,769.99
10469,12,0,984.9
10470,0,0,275.27
10470,12,0,280.78
10471,4,0,174.99
10472,6,1,104.99
10472,0,0,344.31
10473,0,0,175.35
10474,6,1,149.99
10476,6,1,74.99
10477,0,0,56.99
10478,0,0,44.96
10478,6,1,44.99
10479,0,1,32.97
10480,0,0,29.99
10481,12,0,90.95
10483,12,0,183.75
10484,4,0,320
10484,0,0,424.99
10485,4,0,199.99
10486,0,0,22.52
10488,4,0,549.99
10489,0,0,299
10491,0,0,392
10492,4,1,56.99
10493,0,1,80.39
10495,6,1,634.99
10496,4,0,339.99
10496,0,0,441.9
10498,6,1,164.99
10499,0,0,57.31
10499,12,0,57.31
10500,6,1,229.99
10507,6,1,369.99
